Yb	Pb	Ca	Ti	Mo	Sn	Cd	Ag	La	Cs	W	Sb	Ta	V	Fe	Bi	Ce	Nb	Cu	I	B	Te	Al	Zr	Gd	Na	Ga	Cl	S	Si	O	F	Mn	Ba	K	Zn	N	Li	Ge	Y	Sr	P	Mg	Er	As	Tg	target	predicted_target	predicted_Tg
0.0	0.0	0.07692308000000041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384611999999562	0.0	0.0	0.0	0.0	0.0	0.0	0.15384611999999562	0.6153846800000085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127.15	0.7762473744017078	0.7655042	1111.5504
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000072240004334	0.0	0.0	0.0	0.0	0.0	0.03999712239982735	0.0	0.0	0.0	0.0	0.0	0.24001871440112285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279979816798789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03999712239982735	0.0	0.0	0.0	383.15	0.26386832409352284	0.24041185	349.09003
0.0	0.0	0.024215309648878015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005153564925273309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008475066877111529	0.0	0.0	0.0902906486907856	0.0	0.0	0.0	0.2492887963853125	0.6036640912468707	0.0	0.0	0.0	0.0026210609619946165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02092966969651979	0.0	0.0	803.15	0.553114562170724	0.5598396	812.9151
0.0	0.0	0.0	0.052631581578947435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21052630631578914	0.0	0.0	0.0	0.0	0.15789470473684114	0.0	0.0	0.0	0.026315790789473718	0.5526316165789484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	743.15	0.5117936710168381	0.51225543	743.8205
0.0	0.0	0.03600730692137525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036747796858063375	0.0011824938988967714	0.0	0.08060203310852616	0.0	0.0	0.000779976433312015	0.24424507911704574	0.602604548477311	0.0	0.0	0.0	0.0066295544331730965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024274227924553516	0.0	0.0	824.15	0.567576874074584	0.574099	833.6205
0.0	0.0	0.002793295977653632	0.0	0.0	0.12849159897206722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005586591955307263	0.0	0.0	0.0	0.6312848949497208	0.0	0.0	0.0	0.0	0.05865921953072625	0.0	0.0	0.0	0.0	0.0	0.1731843986145248	0.0	0.0	0.0	578.15	0.3981612203436519	0.3966164	575.90686
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1458332956250011	0.0	0.0	0.0	0.0	0.2291666931249992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6041666818749994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02083332937500012	0.0	0.0	0.0	0.0	0.0	0.0	709.15	0.48837849936296945	0.48802307	708.6339
0.0	0.0	0.00841066098231002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051891363721144994	0.0	0.005905313285457093	0.003339063595973305	0.0	0.016191308040851726	0.0	0.0	0.0	0.25921176863537604	0.6385340227373832	0.0	0.0	0.0	0.012570968478912812	0.003945530522590807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	862.15	0.5937467718053784	0.5793592	841.25854
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07462687313432867	0.0	0.01990050083582104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18905470794029774	0.052238812194030114	0.0	0.007462686313432825	0.0	0.0	0.0	0.0	0.0	0.004975124208955217	0.6169154259104479	0.0	0.0	0.004975124208955217	0.0	0.024875621044776086	0.0	0.004975124208955217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	825.15	0.5682655555938154	0.5824782	845.78754
0.0	0.0	0.006777544660079421	0.007262378564227756	0.0	0.0	0.0	0.0	0.005034598004659974	0.0	0.0	0.00027449964573142004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04539830102475588	0.0	0.04551667100135414	0.005844371844567686	0.0	0.026465574767755868	0.0	0.0	0.0	0.1867726630750445	0.6027647808334028	0.0	0.0	0.0	0.008919582236598592	0.0	0.0	0.04953886020616733	0.0	0.0	0.0	0.0	0.00943017413565457	0.0	0.0	786.15	0.5414069763437896	0.5548055	805.6054
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29032258258064503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.569892465806452	0.0	0.0	0.0	0.0	0.0	0.0	0.10752689354838638	0.0	0.0	0.0	0.03225805806451651	0.0	0.0	0.0	729.15	0.502152129747598	0.52257	758.7978
0.0	0.05724118627932288	0.0	0.0022527648535702843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23120878497142894	0.6125152601865079	0.0	0.0	0.0246461983979971	0.0	0.05527389640719674	0.0	0.01686190890397592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	803.15	0.553114562170724	0.5367786	779.42944
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07865169235955077	0.0	0.0	0.0	0.2022472060674162	0.0	0.0	0.0	0.03370786101123583	0.0	0.0	0.0	0.0	0.6404494192134825	0.0	0.0	0.0	0.044943821348314636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	632.15	0.43535002238214926	0.4344117	630.78754
0.0	0.020401182448141892	0.0	0.0	0.0	0.18110162173219466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5250547630065716	0.136721216406546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136721216406546	0.0	0.0	0.0	408.15	0.2810853620743086	0.279877	406.39542
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136752111076921	0.0	0.03760684304615428	0.0	0.0	0.0256410320769236	0.0	0.0	0.0	0.0	0.6666666539999989	0.0	0.0	0.008547009692307784	0.0	0.0	0.0	0.0256410320769236	0.0	0.0	0.0	0.22222221799999967	0.0	0.0	0.0	764.15	0.5262559829206982	0.513424	745.51733
0.0	0.0	0.17771020533130616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2448435073453052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5612109168363275	0.0	0.0	0.016235370487061113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1104.15	0.7604076994593848	0.7341573	1066.0332
0.0	0.0	0.04918827567143174	0.0	0.0	0.0	0.0	0.0	0.04797673577804725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2718681760756005	0.0	0.002423067786770035	0.010903809040464806	0.0	0.0	0.0	0.0	0.0	0.021080688144899443	0.5965592475027862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.15	0.6323129368823386	0.6337567	920.24646
0.0	0.0	0.0	0.08333333249999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027777780833333432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666199999985	0.0	0.0	0.027777780833333432	0.027777780833333432	0.0	0.0	0.0	0.0	0.0	0.0	0.16666670500000114	0.0	0.0	0.0	983.15	0.6770772356323816	0.6339317	920.50055
0.0	0.0	0.0407810408971829	0.0	0.0015887940349534686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03128817068833975	0.0	0.0	0.0	0.0	0.13960760307136727	0.0	0.005046524111023532	0.0	0.0	0.02767378060882317	0.0	0.0	0.0	0.026643230586151083	0.5300407116608957	0.0	0.0	0.0	0.03034776066765073	0.10958280241082166	0.0	0.0573995812627908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	746.15	0.5138597155745324	0.5061058	734.8909
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857143	0.0	0.0	0.0	0.0	0.1904762	0.0	0.0	0.0	0.0	0.5238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.15	0.5014634482283666	0.48691988	707.03204
0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	777.15	0.5352088426707068	0.52993757	769.49585
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12047968795203122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12048318795168125	0.590361440963856	0.0	0.0	0.16867568313243173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	854.15	0.5882373196515269	0.57700515	837.84033
0.0	0.2131147786885221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2295081770491823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5573770442622955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600.15	0.41331221376674343	0.41221333	598.5544
0.0	0.0	0.007170213286091511	0.005285349210885433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551739122014391	0.0	0.0	0.0	0.0	0.0	0.00453797018106501	0.0	0.0	0.005775318230435198	0.0	0.0603350024073666	0.0	0.0	0.009731120388271704	0.0	0.0	0.0	0.20142790803697352	0.6043771241146473	0.0	0.0	0.0	0.007256812289546811	0.007410369295673735	0.0	0.059205692362307126	0.0	0.0	0.0	0.0	0.026935381074721702	0.0	0.0	850.15	0.5854825935746012	0.5864639	851.57495
0.0	0.0	0.0	0.011639329927836152	0.0	0.0	0.0	0.0	0.0014888599907690678	0.0	0.0	0.000554699196560865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006967724956800105	0.0	0.05788332964112335	0.001476230990847368	0.0	0.011087559931257127	0.0	0.0	0.0	0.20284229874237766	0.6042113962538894	0.0	0.0	0.0	0.0072955109547678315	0.01241669992301646	0.0	0.06358168960579352	0.0	0.0	0.0	0.0	0.018554669884961045	0.0	0.0	828.15	0.5703316001515097	0.57382	833.21533
0.0	0.1974522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24203820000000004	0.0	0.0	0.0	0.5605095999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.15	0.5042181743052924	0.4905647	712.3245
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12903109096782364	0.0	0.0	0.0	0.0	0.32258367741914257	0.0	0.0	0.0	0.0	0.4838696661291233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06451556548391042	0.0	0.0	0.0	0.0	0.0	0.0	587.15	0.40435935401673484	0.40839565	593.0109
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34668990346689904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044425090444250886	0.60888500608885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.15	0.3857649529974862	0.3832395	556.483
0.0	0.0	0.0	0.011111110444444416	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333133333325	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666726666669	0.0	0.0	0.02222222088888884	0.0	0.0	0.0	0.0	0.04444445177777806	0.0	0.0	0.0	0.0	0.6333333253333329	0.0	0.0	0.03333333133333325	0.01333333053333322	0.0	0.0	0.053333332133333286	0.0	0.0	0.0	0.08888889355555574	0.0	0.0	0.0	765.15	0.5269446644399296	0.51904684	753.682
0.0	0.0	0.021259008458721886	0.00024197088245711098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027653807995098924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047703106541524785	0.0	0.0	0.10231969258182227	0.0	0.0	0.0006913452498774693	0.2483666819934156	0.6005737564584027	0.0	0.0	0.0	0.0004148071699264801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021085888471273084	0.0	0.0	781.15	0.5379635687476325	0.55080205	799.7922
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17726670000000005	0.0	0.0	0.0	0.2447	0.5780333000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	728.15	0.5014634482283666	0.50426286	732.2149
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666673333333	0.0	0.0	0.0	0.26666668933333243	0.599999976000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666673333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	715.15	0.49251058847835805	0.48246884	700.5689
0.0	0.20689659172413635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1724137931034483	0.0	0.0	0.05172413793103449	0.5689654772413809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	706.15	0.48631245480527513	0.4910289	712.99854
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20797910000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6792178000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11280309999999999	0.0	0.0	0.0	988.15	0.6805206432285388	0.6507875	944.97595
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009276437500927662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07235620610723613	0.1113172940111296	0.0	0.0	0.0	0.0	0.6298700661129905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18552879001855108	0.0	0.0	0.0	682.15	0.4697840983437208	0.46300527	672.3068
0.0	0.0408163328571433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22448981571428708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6326530442857131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10204080714285653	0.0	0.0	0.0	607.15	0.4181329844013635	0.42542315	617.7357
0.0	0.19415859922336565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13647639945409445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02024902991900388	0.5366199978535201	0.015247319939010722	0.0	0.007557393969770425	0.0	0.08969125964123496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637.15	0.4387934299783064	0.4155159	603.34985
0.0	0.063	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	594.15	0.40918012465135484	0.40656987	590.3598
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18908520756340835	0.0	0.01178583047143322	0.0	0.0	0.03638234145529366	0.0	0.0	0.0	0.13041250521650022	0.617473724698949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014860390594415625	0.0	0.0	0.0	717.15	0.4938879515168209	0.478625	694.9874
0.0	0.0	0.0	0.011267609323943441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1690140898591546	0.0	0.0	0.0	0.0	0.0	0.0	0.12112679273239245	0.6169013629859182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03380281797183091	0.0	0.0	0.047887327126760366	0.0	0.0	1064.15	0.7328604386901276	0.7349601	1067.1989
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3168688683131132	0.0	0.13421288657871133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13421288657871133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2385996761400324	0.0	0.0	0.13697108630289134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03913459608654039	0.0	0.0	0.0	296.15	0.20395303192038836	0.20543435	298.30096
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17317541731754174	0.5329705532970553	0.0	0.0	0.0	0.0	0.0	0.0	0.2541613254161325	0.0	0.0396927039692704	0.0	0.0	0.0	0.0	0.0	791.15	0.5448503839399468	0.53045666	770.24963
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0547945205479452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0410958904109589	0.0	0.0	0.0	0.0	0.0	0.0821917808219178	0.0	0.0	0.0	0.0	0.0	0.0	0.13698630136986306	0.3972603039726031	0.28767120287671205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	914.15	0.6295582108054129	0.6145306	892.3292
0.0	0.07317117778041331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001568776738014285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04691638216496418	0.0	0.032035304650104124	0.0	0.0	0.0	0.0	0.0	0.0	0.21745216368548864	0.6288561949810154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	773.15	0.5324541165937811	0.539835	783.86743
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818182	0.0	0.0	0.1363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5454545999999999	0.0	0.0	0.1363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	608.15	0.4188216659205949	0.4137615	600.8024
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14432989567010313	0.0	0.0	0.0	0.0	0.6185566814432994	0.0	0.0	0.030927829072165132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2061855938144322	0.0	0.0	0.0	560.15	0.3857649529974862	0.39056924	567.1261
0.0	0.0	0.051657972944504464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057427253273353435	0.0	0.0	0.0122303806971317	0.0	0.0	0.0	0.22208041265858355	0.6140356350000312	0.0	0.0	0.0	0.0020879961190157785	0.0	0.0	0.03112725177425335	0.0	0.0	0.0	0.0	0.009353097533126558	0.0	0.0	904.15	0.6226713956130985	0.6235299	905.39667
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039486513476827976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060618199985873374	0.0	0.07525889756723014	0.0	0.0	0.0557136507961049	0.0	0.0	0.0	0.18518476940747614	0.6026343004448136	0.020195316663733687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736.15	0.5069729003822181	0.52253485	758.74677
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2500005050000101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875003137500063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062499181249983625	0.0	0.0	582.15	0.40091594642057765	0.39766628	577.43134
0.0	0.0	0.0	0.0	0.10007	0.0	0.0	0.34989499999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1497551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4002799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.15	0.24389656003581137	0.23993418	348.39642
0.0	0.0	0.0	0.0	0.08536586341463454	0.0	0.0	0.18292680731707225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1280488051219522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6036585241463409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494.15	0.34031197272821173	0.33435786	485.50433
0.0	0.0	0.0	0.007943019841139605	0.0	0.0	0.0	0.0	0.06348624873027504	0.0	0.01983316960333661	0.0	0.0	0.0	0.0	0.0	0.0	0.01587943968241121	0.0	0.0	0.19445109611097808	0.0	0.0	0.0	0.011901829761963406	0.0	0.0	0.0	0.0	0.0	0.6031740879365183	0.0	0.0	0.0	0.0	0.08333110833337784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	842.15	0.5799731414207498	0.5790107	840.75256
0.0	0.0	0.028571428285714306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1714285897142846	0.0	0.0	0.0	0.0	0.05714285657142861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042857137428571744	0.571428565714286	0.0	0.0	0.028571428285714306	0.0	0.028571428285714306	0.0	0.05714285657142861	0.014285709142857447	0.0	0.0	0.0	0.0	0.0	0.0	679.15	0.4677180537860265	0.48047382	697.67206
0.0	0.0	0.0	0.2499996039999937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6249998099999969	0.0	0.0	0.118750501900008	0.0	0.0	0.0	0.0	0.0	0.0	0.006250084100001345	0.0	0.0	0.0	0.0	961.15	0.6619262422092901	0.6529321	948.0901
0.0	0.08501676489899412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03007288819562672	0.0	0.0	0.0	0.0	0.30191368188517914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5829966650202001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	735.15	0.5062842188629867	0.50098866	727.46063
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13915329999999998	0.0	0.0	0.0	0.2637567	0.59709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	763.15	0.5255673014014667	0.50979733	740.2512
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2466667	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.1733333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	743.15	0.5117936710168381	0.5042191	732.15137
0.0	0.0	0.10280311655130177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041121236620519095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007127928147596431	0.0	0.0	0.06853492103412229	0.0	0.0	0.0	0.20560613310258746	0.5978344962513539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012473522008237044	0.001507759242749238	0.0	0.0	859.15	0.5916807272476842	0.61017644	886.0067
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14242198718202112	0.0	0.08788025209077731	0.0060605194545532495	0.0	0.1010100909090918	0.0	0.0	0.0	0.0	0.5898992469090678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0727279034544887	0.0	0.0	0.0	729.15	0.502152129747598	0.4924967	715.1299
